meas_id,lot_id,wafer_id,die_id,via_id,via_type,layer,resistance_ohm,continuity_pass,mean_humidity_pct,anneal_temp_c,meas_timestamp
7264,LOT008,LOT008-W02,7,5,copper,M3,1.4108,True,37.81,441.93,2024-03-03T19:32:00
7265,LOT008,LOT008-W02,7,6,tungsten,M3,2.2306,True,37.81,441.93,2024-03-03T19:32:30
7266,LOT008,LOT008-W02,7,7,tungsten,M3,2.2415,True,37.81,441.93,2024-03-03T19:33:00
7267,LOT008,LOT008-W02,7,8,copper,M1,0.7755,True,37.81,441.93,2024-03-03T19:33:30
7268,LOT008,LOT008-W02,7,9,copper,M4,1.6079,True,37.81,441.93,2024-03-03T19:34:00
7269,LOT008,LOT008-W02,7,10,tungsten,M2,1.7311,True,37.81,441.93,2024-03-03T19:34:30
7270,LOT008,LOT008-W02,8,1,copper,M1,0.7738,True,37.81,441.93,2024-03-03T19:35:00
7271,LOT008,LOT008-W02,8,2,copper,M1,0.8182,True,37.81,441.93,2024-03-03T19:35:30
7272,LOT008,LOT008-W02,8,3,tungsten,M2,1.706,True,37.81,441.93,2024-03-03T19:36:00
7273,LOT008,LOT008-W02,8,4,tungsten,M1,1.1957,True,37.81,441.93,2024-03-03T19:36:30
7274,LOT008,LOT008-W02,8,5,copper,M4,1.683,True,37.81,441.93,2024-03-03T19:37:00
7275,LOT008,LOT008-W02,8,6,tungsten,M2,1.7713,True,37.81,441.93,2024-03-03T19:37:30
7276,LOT008,LOT008-W02,8,7,tungsten,M2,1.7631,True,37.81,441.93,2024-03-03T19:38:00
7277,LOT008,LOT008-W02,8,8,copper,M3,1.4791,True,37.81,441.93,2024-03-03T19:38:30
7278,LOT008,LOT008-W02,8,9,tungsten,M1,1.2236,True,37.81,441.93,2024-03-03T19:39:00
7279,LOT008,LOT008-W02,8,10,copper,M3,1.4441,True,37.81,441.93,2024-03-03T19:39:30
7280,LOT008,LOT008-W02,9,1,copper,M1,0.7722,True,37.81,441.93,2024-03-03T19:40:00
7281,LOT008,LOT008-W02,9,2,copper,M3,1.4301,False,37.81,441.93,2024-03-03T19:40:30
7282,LOT008,LOT008-W02,9,3,copper,M1,0.807,True,37.81,441.93,2024-03-03T19:41:00
7283,LOT008,LOT008-W02,9,4,tungsten,M1,1.156,True,37.81,441.93,2024-03-03T19:41:30
7284,LOT008,LOT008-W02,9,5,copper,M4,1.7406,True,37.81,441.93,2024-03-03T19:42:00
7285,LOT008,LOT008-W02,9,6,tungsten,M2,1.6542,True,37.81,441.93,2024-03-03T19:42:30
7286,LOT008,LOT008-W02,9,7,copper,M1,0.808,True,37.81,441.93,2024-03-03T19:43:00
7287,LOT008,LOT008-W02,9,8,copper,M2,1.0976,True,37.81,441.93,2024-03-03T19:43:30
7288,LOT008,LOT008-W02,9,9,copper,M2,1.1066,True,37.81,441.93,2024-03-03T19:44:00
7289,LOT008,LOT008-W02,9,10,copper,M4,1.6061,True,37.81,441.93,2024-03-03T19:44:30
7290,LOT008,LOT008-W02,10,1,copper,M1,0.7876,True,37.81,441.93,2024-03-03T19:45:00
7291,LOT008,LOT008-W02,10,2,copper,M2,1.0437,True,37.81,441.93,2024-03-03T19:45:30
7292,LOT008,LOT008-W02,10,3,copper,M3,1.4381,True,37.81,441.93,2024-03-03T19:46:00
7293,LOT008,LOT008-W02,10,4,copper,M3,1.2479,False,37.81,441.93,2024-03-03T19:46:30
7294,LOT008,LOT008-W02,10,5,copper,M2,1.0525,True,37.81,441.93,2024-03-03T19:47:00
7295,LOT008,LOT008-W02,10,6,tungsten,M4,2.5587,True,37.81,441.93,2024-03-03T19:47:30
7296,LOT008,LOT008-W02,10,7,copper,M3,1.4201,True,37.81,441.93,2024-03-03T19:48:00
7297,LOT008,LOT008-W02,10,8,tungsten,M1,1.2396,True,37.81,441.93,2024-03-03T19:48:30
7298,LOT008,LOT008-W02,10,9,copper,M2,1.1235,True,37.81,441.93,2024-03-03T19:49:00
7299,LOT008,LOT008-W02,10,10,tungsten,M3,2.2957,True,37.81,441.93,2024-03-03T19:49:30
7300,LOT008,LOT008-W02,11,1,tungsten,M3,2.2878,True,37.81,441.93,2024-03-03T19:50:00
7301,LOT008,LOT008-W02,11,2,copper,M4,1.5454,True,37.81,441.93,2024-03-03T19:50:30
7302,LOT008,LOT008-W02,11,3,tungsten,M4,2.576,True,37.81,441.93,2024-03-03T19:51:00
7303,LOT008,LOT008-W02,11,4,copper,M4,1.6681,True,37.81,441.93,2024-03-03T19:51:30
7304,LOT008,LOT008-W02,11,5,tungsten,M4,2.3591,True,37.81,441.93,2024-03-03T19:52:00
7305,LOT008,LOT008-W02,11,6,copper,M4,1.6325,True,37.81,441.93,2024-03-03T19:52:30
7306,LOT008,LOT008-W02,11,7,copper,M3,1.3659,True,37.81,441.93,2024-03-03T19:53:00
7307,LOT008,LOT008-W02,11,8,tungsten,M2,1.7823,True,37.81,441.93,2024-03-03T19:53:30
7308,LOT008,LOT008-W02,11,9,copper,M3,1.5989,True,37.81,441.93,2024-03-03T19:54:00
7309,LOT008,LOT008-W02,11,10,tungsten,M2,1.7159,True,37.81,441.93,2024-03-03T19:54:30
7310,LOT008,LOT008-W02,12,1,copper,M2,1.1921,True,37.81,441.93,2024-03-03T19:55:00
7311,LOT008,LOT008-W02,12,2,tungsten,M2,1.7305,True,37.81,441.93,2024-03-03T19:55:30
7312,LOT008,LOT008-W02,12,3,copper,M3,1.3312,True,37.81,441.93,2024-03-03T19:56:00
7313,LOT008,LOT008-W02,12,4,tungsten,M1,1.1608,True,37.81,441.93,2024-03-03T19:56:30
7314,LOT008,LOT008-W02,12,5,copper,M4,1.7356,True,37.81,441.93,2024-03-03T19:57:00
7315,LOT008,LOT008-W02,12,6,tungsten,M2,1.7535,True,37.81,441.93,2024-03-03T19:57:30
7316,LOT008,LOT008-W02,12,7,tungsten,M2,1.8065,True,37.81,441.93,2024-03-03T19:58:00
7317,LOT008,LOT008-W02,12,8,copper,M3,1.244,True,37.81,441.93,2024-03-03T19:58:30
7318,LOT008,LOT008-W02,12,9,tungsten,M1,1.2432,True,37.81,441.93,2024-03-03T19:59:00
7319,LOT008,LOT008-W02,12,10,copper,M2,1.0862,True,37.81,441.93,2024-03-03T19:59:30
7320,LOT008,LOT008-W02,13,1,tungsten,M1,1.2085,True,37.81,441.93,2024-03-03T20:00:00
7321,LOT008,LOT008-W02,13,2,tungsten,M1,1.2725,True,37.81,441.93,2024-03-03T20:00:30
7322,LOT008,LOT008-W02,13,3,copper,M2,1.2568,True,37.81,441.93,2024-03-03T20:01:00
7323,LOT008,LOT008-W02,13,4,copper,M4,1.6192,True,37.81,441.93,2024-03-03T20:01:30
7324,LOT008,LOT008-W02,13,5,copper,M4,1.614,True,37.81,441.93,2024-03-03T20:02:00
7325,LOT008,LOT008-W02,13,6,tungsten,M1,1.1786,True,37.81,441.93,2024-03-03T20:02:30
7326,LOT008,LOT008-W02,13,7,copper,M1,0.7983,True,37.81,441.93,2024-03-03T20:03:00
7327,LOT008,LOT008-W02,13,8,tungsten,M4,2.5617,True,37.81,441.93,2024-03-03T20:03:30
7328,LOT008,LOT008-W02,13,9,copper,M1,0.8026,True,37.81,441.93,2024-03-03T20:04:00
7329,LOT008,LOT008-W02,13,10,tungsten,M4,2.7241,True,37.81,441.93,2024-03-03T20:04:30
7330,LOT008,LOT008-W02,14,1,copper,M3,1.4905,True,37.81,441.93,2024-03-03T20:05:00
7331,LOT008,LOT008-W02,14,2,copper,M1,0.8166,True,37.81,441.93,2024-03-03T20:05:30
7332,LOT008,LOT008-W02,14,3,copper,M4,1.7784,True,37.81,441.93,2024-03-03T20:06:00
7333,LOT008,LOT008-W02,14,4,copper,M2,1.144,True,37.81,441.93,2024-03-03T20:06:30
7334,LOT008,LOT008-W02,14,5,copper,M3,1.3911,True,37.81,441.93,2024-03-03T20:07:00
7335,LOT008,LOT008-W02,14,6,copper,M3,1.3727,True,37.81,441.93,2024-03-03T20:07:30
7336,LOT008,LOT008-W02,14,7,tungsten,M1,1.2388,False,37.81,441.93,2024-03-03T20:08:00
7337,LOT008,LOT008-W02,14,8,copper,M1,0.8471,True,37.81,441.93,2024-03-03T20:08:30
7338,LOT008,LOT008-W02,14,9,copper,M4,1.7241,True,37.81,441.93,2024-03-03T20:09:00
7339,LOT008,LOT008-W02,14,10,tungsten,M4,2.595,True,37.81,441.93,2024-03-03T20:09:30
7340,LOT008,LOT008-W02,15,1,tungsten,M4,2.5843,True,37.81,441.93,2024-03-03T20:10:00
7341,LOT008,LOT008-W02,15,2,tungsten,M4,2.5442,True,37.81,441.93,2024-03-03T20:10:30
7342,LOT008,LOT008-W02,15,3,tungsten,M2,1.5997,True,37.81,441.93,2024-03-03T20:11:00
7343,LOT008,LOT008-W02,15,4,copper,M4,1.5247,True,37.81,441.93,2024-03-03T20:11:30
7344,LOT008,LOT008-W02,15,5,copper,M3,1.4123,True,37.81,441.93,2024-03-03T20:12:00
7345,LOT008,LOT008-W02,15,6,tungsten,M3,2.1689,True,37.81,441.93,2024-03-03T20:12:30
7346,LOT008,LOT008-W02,15,7,tungsten,M2,1.7023,True,37.81,441.93,2024-03-03T20:13:00
7347,LOT008,LOT008-W02,15,8,copper,M2,1.1589,True,37.81,441.93,2024-03-03T20:13:30
7348,LOT008,LOT008-W02,15,9,tungsten,M3,2.1567,True,37.81,441.93,2024-03-03T20:14:00
7349,LOT008,LOT008-W02,15,10,copper,M3,1.4324,False,37.81,441.93,2024-03-03T20:14:30
7350,LOT008,LOT008-W02,16,1,copper,M2,1.1033,True,37.81,441.93,2024-03-03T20:15:00
7351,LOT008,LOT008-W02,16,2,copper,M3,1.5145,True,37.81,441.93,2024-03-03T20:15:30
7352,LOT008,LOT008-W02,16,3,tungsten,M3,2.2352,False,37.81,441.93,2024-03-03T20:16:00
7353,LOT008,LOT008-W02,16,4,tungsten,M4,2.5214,True,37.81,441.93,2024-03-03T20:16:30
7354,LOT008,LOT008-W02,16,5,copper,M2,1.0503,True,37.81,441.93,2024-03-03T20:17:00
7355,LOT008,LOT008-W02,16,6,tungsten,M3,2.3088,True,37.81,441.93,2024-03-03T20:17:30
7356,LOT008,LOT008-W02,16,7,tungsten,M1,1.2335,True,37.81,441.93,2024-03-03T20:18:00
7357,LOT008,LOT008-W02,16,8,copper,M4,1.6447,True,37.81,441.93,2024-03-03T20:18:30
7358,LOT008,LOT008-W02,16,9,copper,M2,1.0301,True,37.81,441.93,2024-03-03T20:19:00
7359,LOT008,LOT008-W02,16,10,copper,M2,1.0362,True,37.81,441.93,2024-03-03T20:19:30
7360,LOT008,LOT008-W02,17,1,copper,M4,1.6931,False,37.81,441.93,2024-03-03T20:20:00
7361,LOT008,LOT008-W02,17,2,tungsten,M3,2.1348,True,37.81,441.93,2024-03-03T20:20:30
7362,LOT008,LOT008-W02,17,3,copper,M3,1.4898,True,37.81,441.93,2024-03-03T20:21:00
7363,LOT008,LOT008-W02,17,4,tungsten,M1,1.1993,True,37.81,441.93,2024-03-03T20:21:30
7364,LOT008,LOT008-W02,17,5,copper,M2,1.0671,True,37.81,441.93,2024-03-03T20:22:00
7365,LOT008,LOT008-W02,17,6,tungsten,M3,2.312,True,37.81,441.93,2024-03-03T20:22:30
7366,LOT008,LOT008-W02,17,7,copper,M2,1.1341,True,37.81,441.93,2024-03-03T20:23:00
7367,LOT008,LOT008-W02,17,8,copper,M4,1.5833,True,37.81,441.93,2024-03-03T20:23:30
7368,LOT008,LOT008-W02,17,9,tungsten,M3,2.1528,True,37.81,441.93,2024-03-03T20:24:00
7369,LOT008,LOT008-W02,17,10,copper,M1,0.8256,True,37.81,441.93,2024-03-03T20:24:30
7370,LOT008,LOT008-W02,18,1,copper,M3,1.3997,True,37.81,441.93,2024-03-03T20:25:00
7371,LOT008,LOT008-W02,18,2,tungsten,M3,2.2565,True,37.81,441.93,2024-03-03T20:25:30
7372,LOT008,LOT008-W02,18,3,tungsten,M1,1.2748,True,37.81,441.93,2024-03-03T20:26:00
7373,LOT008,LOT008-W02,18,4,copper,M1,0.8285,True,37.81,441.93,2024-03-03T20:26:30
7374,LOT008,LOT008-W02,18,5,copper,M1,0.7327,False,37.81,441.93,2024-03-03T20:27:00
7375,LOT008,LOT008-W02,18,6,tungsten,M4,2.4932,True,37.81,441.93,2024-03-03T20:27:30
7376,LOT008,LOT008-W02,18,7,tungsten,M2,1.8577,True,37.81,441.93,2024-03-03T20:28:00
7377,LOT008,LOT008-W02,18,8,tungsten,M3,2.1006,True,37.81,441.93,2024-03-03T20:28:30
7378,LOT008,LOT008-W02,18,9,copper,M3,1.4368,True,37.81,441.93,2024-03-03T20:29:00
7379,LOT008,LOT008-W02,18,10,tungsten,M1,1.2522,True,37.81,441.93,2024-03-03T20:29:30
7380,LOT008,LOT008-W02,19,1,copper,M2,1.161,True,37.81,441.93,2024-03-03T20:30:00
7381,LOT008,LOT008-W02,19,2,copper,M4,1.6877,True,37.81,441.93,2024-03-03T20:30:30
7382,LOT008,LOT008-W02,19,3,copper,M4,1.7087,True,37.81,441.93,2024-03-03T20:31:00
7383,LOT008,LOT008-W02,19,4,copper,M2,1.1053,True,37.81,441.93,2024-03-03T20:31:30
7384,LOT008,LOT008-W02,19,5,copper,M2,1.0412,True,37.81,441.93,2024-03-03T20:32:00
7385,LOT008,LOT008-W02,19,6,tungsten,M3,2.2125,True,37.81,441.93,2024-03-03T20:32:30
7386,LOT008,LOT008-W02,19,7,tungsten,M4,2.5083,True,37.81,441.93,2024-03-03T20:33:00
7387,LOT008,LOT008-W02,19,8,copper,M4,1.6947,True,37.81,441.93,2024-03-03T20:33:30
7388,LOT008,LOT008-W02,19,9,tungsten,M2,1.6899,True,37.81,441.93,2024-03-03T20:34:00
7389,LOT008,LOT008-W02,19,10,tungsten,M4,2.4162,True,37.81,441.93,2024-03-03T20:34:30
7390,LOT008,LOT008-W02,20,1,tungsten,M4,2.4869,True,37.81,441.93,2024-03-03T20:35:00
7391,LOT008,LOT008-W02,20,2,tungsten,M4,2.6639,True,37.81,441.93,2024-03-03T20:35:30
7392,LOT008,LOT008-W02,20,3,tungsten,M2,1.7832,True,37.81,441.93,2024-03-03T20:36:00
7393,LOT008,LOT008-W02,20,4,copper,M3,1.4194,True,37.81,441.93,2024-03-03T20:36:30
7394,LOT008,LOT008-W02,20,5,tungsten,M2,1.7579,True,37.81,441.93,2024-03-03T20:37:00
7395,LOT008,LOT008-W02,20,6,copper,M3,1.357,True,37.81,441.93,2024-03-03T20:37:30
7396,LOT008,LOT008-W02,20,7,tungsten,M1,1.2182,True,37.81,441.93,2024-03-03T20:38:00
7397,LOT008,LOT008-W02,20,8,copper,M1,0.7955,True,37.81,441.93,2024-03-03T20:38:30
7398,LOT008,LOT008-W02,20,9,copper,M4,1.745,True,37.81,441.93,2024-03-03T20:39:00
7399,LOT008,LOT008-W02,20,10,tungsten,M2,1.7498,True,37.81,441.93,2024-03-03T20:39:30
7400,LOT008,LOT008-W03,1,1,copper,M1,0.7924,True,38.11,415.77,2024-03-03T20:40:00
7401,LOT008,LOT008-W03,1,2,copper,M1,0.7898,True,38.11,415.77,2024-03-03T20:40:30
7402,LOT008,LOT008-W03,1,3,tungsten,M3,1.814,True,38.11,415.77,2024-03-03T20:41:00
7403,LOT008,LOT008-W03,1,4,tungsten,M1,0.9753,False,38.11,415.77,2024-03-03T20:41:30
7404,LOT008,LOT008-W03,1,5,copper,M2,1.1578,True,38.11,415.77,2024-03-03T20:42:00
7405,LOT008,LOT008-W03,1,6,copper,M2,1.1289,True,38.11,415.77,2024-03-03T20:42:30
7406,LOT008,LOT008-W03,1,7,copper,M4,1.6261,True,38.11,415.77,2024-03-03T20:43:00
7407,LOT008,LOT008-W03,1,8,copper,M1,0.7689,True,38.11,415.77,2024-03-03T20:43:30
7408,LOT008,LOT008-W03,1,9,tungsten,M4,2.0273,True,38.11,415.77,2024-03-03T20:44:00
7409,LOT008,LOT008-W03,1,10,copper,M1,0.8459,True,38.11,415.77,2024-03-03T20:44:30
7410,LOT008,LOT008-W03,2,1,copper,M2,1.0204,True,38.11,415.77,2024-03-03T20:45:00
7411,LOT008,LOT008-W03,2,2,tungsten,M4,2.2311,True,38.11,415.77,2024-03-03T20:45:30
7412,LOT008,LOT008-W03,2,3,copper,M1,0.8971,True,38.11,415.77,2024-03-03T20:46:00
7413,LOT008,LOT008-W03,2,4,tungsten,M4,2.0978,True,38.11,415.77,2024-03-03T20:46:30
7414,LOT008,LOT008-W03,2,5,copper,M3,1.357,True,38.11,415.77,2024-03-03T20:47:00
7415,LOT008,LOT008-W03,2,6,copper,M2,1.0598,True,38.11,415.77,2024-03-03T20:47:30
7416,LOT008,LOT008-W03,2,7,tungsten,M2,1.3715,True,38.11,415.77,2024-03-03T20:48:00
7417,LOT008,LOT008-W03,2,8,tungsten,M4,2.0915,True,38.11,415.77,2024-03-03T20:48:30
7418,LOT008,LOT008-W03,2,9,tungsten,M4,2.2196,True,38.11,415.77,2024-03-03T20:49:00
7419,LOT008,LOT008-W03,2,10,copper,M4,1.6434,True,38.11,415.77,2024-03-03T20:49:30
7420,LOT008,LOT008-W03,3,1,copper,M2,1.0316,True,38.11,415.77,2024-03-03T20:50:00
7421,LOT008,LOT008-W03,3,2,tungsten,M1,1.0434,True,38.11,415.77,2024-03-03T20:50:30
7422,LOT008,LOT008-W03,3,3,tungsten,M3,1.9044,True,38.11,415.77,2024-03-03T20:51:00
7423,LOT008,LOT008-W03,3,4,copper,M2,1.0504,True,38.11,415.77,2024-03-03T20:51:30
7424,LOT008,LOT008-W03,3,5,copper,M2,1.1134,True,38.11,415.77,2024-03-03T20:52:00
7425,LOT008,LOT008-W03,3,6,copper,M3,1.4554,True,38.11,415.77,2024-03-03T20:52:30
7426,LOT008,LOT008-W03,3,7,tungsten,M3,1.7576,True,38.11,415.77,2024-03-03T20:53:00
7427,LOT008,LOT008-W03,3,8,tungsten,M2,1.3379,True,38.11,415.77,2024-03-03T20:53:30
7428,LOT008,LOT008-W03,3,9,copper,M2,1.0978,True,38.11,415.77,2024-03-03T20:54:00
7429,LOT008,LOT008-W03,3,10,copper,M1,0.861,True,38.11,415.77,2024-03-03T20:54:30
7430,LOT008,LOT008-W03,4,1,tungsten,M4,1.8633,True,38.11,415.77,2024-03-03T20:55:00
7431,LOT008,LOT008-W03,4,2,tungsten,M4,2.0313,True,38.11,415.77,2024-03-03T20:55:30
7432,LOT008,LOT008-W03,4,3,copper,M4,1.6061,True,38.11,415.77,2024-03-03T20:56:00
7433,LOT008,LOT008-W03,4,4,copper,M1,0.806,True,38.11,415.77,2024-03-03T20:56:30
7434,LOT008,LOT008-W03,4,5,tungsten,M4,2.0173,True,38.11,415.77,2024-03-03T20:57:00
7435,LOT008,LOT008-W03,4,6,copper,M3,1.3266,True,38.11,415.77,2024-03-03T20:57:30
7436,LOT008,LOT008-W03,4,7,copper,M1,0.8229,True,38.11,415.77,2024-03-03T20:58:00
7437,LOT008,LOT008-W03,4,8,copper,M1,0.7909,True,38.11,415.77,2024-03-03T20:58:30
7438,LOT008,LOT008-W03,4,9,copper,M4,1.7753,True,38.11,415.77,2024-03-03T20:59:00
7439,LOT008,LOT008-W03,4,10,tungsten,M4,1.9836,True,38.11,415.77,2024-03-03T20:59:30
7440,LOT008,LOT008-W03,5,1,tungsten,M2,1.4528,True,38.11,415.77,2024-03-03T21:00:00
7441,LOT008,LOT008-W03,5,2,copper,M1,0.7661,True,38.11,415.77,2024-03-03T21:00:30
7442,LOT008,LOT008-W03,5,3,tungsten,M4,2.0844,True,38.11,415.77,2024-03-03T21:01:00
7443,LOT008,LOT008-W03,5,4,tungsten,M2,1.3753,True,38.11,415.77,2024-03-03T21:01:30
7444,LOT008,LOT008-W03,5,5,copper,M3,1.4987,True,38.11,415.77,2024-03-03T21:02:00
7445,LOT008,LOT008-W03,5,6,tungsten,M3,1.6458,True,38.11,415.77,2024-03-03T21:02:30
7446,LOT008,LOT008-W03,5,7,tungsten,M2,1.4184,True,38.11,415.77,2024-03-03T21:03:00
7447,LOT008,LOT008-W03,5,8,tungsten,M1,1.0145,True,38.11,415.77,2024-03-03T21:03:30
7448,LOT008,LOT008-W03,5,9,tungsten,M3,1.7123,True,38.11,415.77,2024-03-03T21:04:00
7449,LOT008,LOT008-W03,5,10,copper,M4,1.7607,True,38.11,415.77,2024-03-03T21:04:30
7450,LOT008,LOT008-W03,6,1,copper,M3,1.4069,True,38.11,415.77,2024-03-03T21:05:00
7451,LOT008,LOT008-W03,6,2,copper,M2,1.1104,True,38.11,415.77,2024-03-03T21:05:30
7452,LOT008,LOT008-W03,6,3,tungsten,M2,1.3733,True,38.11,415.77,2024-03-03T21:06:00
7453,LOT008,LOT008-W03,6,4,copper,M4,1.7565,True,38.11,415.77,2024-03-03T21:06:30
7454,LOT008,LOT008-W03,6,5,tungsten,M3,1.7473,True,38.11,415.77,2024-03-03T21:07:00
7455,LOT008,LOT008-W03,6,6,copper,M3,1.4336,True,38.11,415.77,2024-03-03T21:07:30
7456,LOT008,LOT008-W03,6,7,copper,M4,1.6224,True,38.11,415.77,2024-03-03T21:08:00
7457,LOT008,LOT008-W03,6,8,tungsten,M4,2.2648,True,38.11,415.77,2024-03-03T21:08:30
7458,LOT008,LOT008-W03,6,9,tungsten,M2,1.4635,True,38.11,415.77,2024-03-03T21:09:00
7459,LOT008,LOT008-W03,6,10,tungsten,M4,2.2386,True,38.11,415.77,2024-03-03T21:09:30
7460,LOT008,LOT008-W03,7,1,tungsten,M4,2.147,True,38.11,415.77,2024-03-03T21:10:00
7461,LOT008,LOT008-W03,7,2,tungsten,M3,1.778,True,38.11,415.77,2024-03-03T21:10:30
7462,LOT008,LOT008-W03,7,3,copper,M2,0.9956,True,38.11,415.77,2024-03-03T21:11:00
7463,LOT008,LOT008-W03,7,4,tungsten,M1,1.0295,True,38.11,415.77,2024-03-03T21:11:30
7464,LOT008,LOT008-W03,7,5,copper,M3,1.5043,True,38.11,415.77,2024-03-03T21:12:00
7465,LOT008,LOT008-W03,7,6,copper,M2,1.1122,True,38.11,415.77,2024-03-03T21:12:30
7466,LOT008,LOT008-W03,7,7,copper,M4,1.6872,True,38.11,415.77,2024-03-03T21:13:00
7467,LOT008,LOT008-W03,7,8,copper,M2,1.1297,True,38.11,415.77,2024-03-03T21:13:30
7468,LOT008,LOT008-W03,7,9,tungsten,M2,1.3735,True,38.11,415.77,2024-03-03T21:14:00
7469,LOT008,LOT008-W03,7,10,copper,M2,1.0839,True,38.11,415.77,2024-03-03T21:14:30
7470,LOT008,LOT008-W03,8,1,tungsten,M2,1.5098,True,38.11,415.77,2024-03-03T21:15:00
7471,LOT008,LOT008-W03,8,2,tungsten,M4,2.2011,False,38.11,415.77,2024-03-03T21:15:30
7472,LOT008,LOT008-W03,8,3,tungsten,M1,0.9636,True,38.11,415.77,2024-03-03T21:16:00
7473,LOT008,LOT008-W03,8,4,tungsten,M4,2.0953,True,38.11,415.77,2024-03-03T21:16:30
7474,LOT008,LOT008-W03,8,5,tungsten,M3,1.7645,True,38.11,415.77,2024-03-03T21:17:00
7475,LOT008,LOT008-W03,8,6,tungsten,M2,1.4387,True,38.11,415.77,2024-03-03T21:17:30
7476,LOT008,LOT008-W03,8,7,tungsten,M4,2.1828,True,38.11,415.77,2024-03-03T21:18:00
7477,LOT008,LOT008-W03,8,8,copper,M1,0.8306,True,38.11,415.77,2024-03-03T21:18:30
7478,LOT008,LOT008-W03,8,9,copper,M3,1.3116,True,38.11,415.77,2024-03-03T21:19:00
7479,LOT008,LOT008-W03,8,10,copper,M2,1.0657,True,38.11,415.77,2024-03-03T21:19:30
7480,LOT008,LOT008-W03,9,1,copper,M4,1.7323,True,38.11,415.77,2024-03-03T21:20:00
7481,LOT008,LOT008-W03,9,2,tungsten,M3,1.8179,True,38.11,415.77,2024-03-03T21:20:30
7482,LOT008,LOT008-W03,9,3,tungsten,M1,1.0023,True,38.11,415.77,2024-03-03T21:21:00
7483,LOT008,LOT008-W03,9,4,tungsten,M1,0.9994,True,38.11,415.77,2024-03-03T21:21:30
7484,LOT008,LOT008-W03,9,5,copper,M4,1.7375,True,38.11,415.77,2024-03-03T21:22:00
7485,LOT008,LOT008-W03,9,6,copper,M2,1.0781,True,38.11,415.77,2024-03-03T21:22:30
7486,LOT008,LOT008-W03,9,7,copper,M2,1.164,True,38.11,415.77,2024-03-03T21:23:00
7487,LOT008,LOT008-W03,9,8,copper,M2,1.0331,True,38.11,415.77,2024-03-03T21:23:30
7488,LOT008,LOT008-W03,9,9,tungsten,M3,1.7467,True,38.11,415.77,2024-03-03T21:24:00
7489,LOT008,LOT008-W03,9,10,tungsten,M3,1.8864,True,38.11,415.77,2024-03-03T21:24:30
7490,LOT008,LOT008-W03,10,1,tungsten,M1,0.9242,True,38.11,415.77,2024-03-03T21:25:00
7491,LOT008,LOT008-W03,10,2,tungsten,M4,1.983,True,38.11,415.77,2024-03-03T21:25:30
7492,LOT008,LOT008-W03,10,3,copper,M1,0.8054,True,38.11,415.77,2024-03-03T21:26:00
7493,LOT008,LOT008-W03,10,4,copper,M3,1.3531,True,38.11,415.77,2024-03-03T21:26:30
7494,LOT008,LOT008-W03,10,5,copper,M4,1.7925,True,38.11,415.77,2024-03-03T21:27:00
7495,LOT008,LOT008-W03,10,6,tungsten,M2,1.3149,True,38.11,415.77,2024-03-03T21:27:30
7496,LOT008,LOT008-W03,10,7,copper,M4,1.5263,True,38.11,415.77,2024-03-03T21:28:00
7497,LOT008,LOT008-W03,10,8,tungsten,M4,2.1221,True,38.11,415.77,2024-03-03T21:28:30
7498,LOT008,LOT008-W03,10,9,copper,M4,1.5734,True,38.11,415.77,2024-03-03T21:29:00
7499,LOT008,LOT008-W03,10,10,copper,M3,1.3428,True,38.11,415.77,2024-03-03T21:29:30
7500,LOT008,LOT008-W03,11,1,copper,M1,0.8228,True,38.11,415.77,2024-03-03T21:30:00
7501,LOT008,LOT008-W03,11,2,tungsten,M3,1.7439,False,38.11,415.77,2024-03-03T21:30:30
7502,LOT008,LOT008-W03,11,3,copper,M4,1.751,True,38.11,415.77,2024-03-03T21:31:00
7503,LOT008,LOT008-W03,11,4,copper,M1,0.8396,True,38.11,415.77,2024-03-03T21:31:30
7504,LOT008,LOT008-W03,11,5,copper,M4,1.7271,True,38.11,415.77,2024-03-03T21:32:00
7505,LOT008,LOT008-W03,11,6,tungsten,M1,0.9479,True,38.11,415.77,2024-03-03T21:32:30
7506,LOT008,LOT008-W03,11,7,copper,M1,0.801,True,38.11,415.77,2024-03-03T21:33:00
7507,LOT008,LOT008-W03,11,8,copper,M3,1.3465,False,38.11,415.77,2024-03-03T21:33:30
7508,LOT008,LOT008-W03,11,9,tungsten,M4,2.2293,True,38.11,415.77,2024-03-03T21:34:00
7509,LOT008,LOT008-W03,11,10,tungsten,M4,2.2464,True,38.11,415.77,2024-03-03T21:34:30
7510,LOT008,LOT008-W03,12,1,tungsten,M3,1.8771,True,38.11,415.77,2024-03-03T21:35:00
7511,LOT008,LOT008-W03,12,2,tungsten,M2,1.3546,True,38.11,415.77,2024-03-03T21:35:30
7512,LOT008,LOT008-W03,12,3,tungsten,M2,1.4044,True,38.11,415.77,2024-03-03T21:36:00
7513,LOT008,LOT008-W03,12,4,copper,M2,1.1028,True,38.11,415.77,2024-03-03T21:36:30
7514,LOT008,LOT008-W03,12,5,copper,M3,1.3207,True,38.11,415.77,2024-03-03T21:37:00
7515,LOT008,LOT008-W03,12,6,copper,M3,1.5036,True,38.11,415.77,2024-03-03T21:37:30
7516,LOT008,LOT008-W03,12,7,copper,M3,1.5093,True,38.11,415.77,2024-03-03T21:38:00
7517,LOT008,LOT008-W03,12,8,tungsten,M1,0.9837,True,38.11,415.77,2024-03-03T21:38:30
